date	sample_id	PANGAEA_event	sample	type	gear	lat	lon	numeric_depth	depth_category	Watermass1	Watermass2	depth_or_watermass	sample_title	locus_tag	cycles	reads	clip_id	miseq_ID	seq_fwd	seq_rev	running_id	bottle_id	Niskin_id	PotentialTemperature	PracticalSalinity	InsituTemperature	PrDM	DepSM	Sbeox0_umol/L	Sbeox1_umol/L	FlECO-AFL	CO2_umol/L	CO2_umol/L_umolkg	NO3+NO2_c_mean	NO3+NO2_c_std	NO2_c_mean	NO2_c_std	SiOH4_c_mean	SiOH4_c_std	PO4_c_mean	PO4_c_std	NH4_c_mean	NH4_c_std	TDN_c_mean	TDN_c_std	TDP_c_mean	TDP_c_std	NO3+NO2_c_mean_umolkg	NO3+NO2_c_std_umolkg	NO2_c_mean_umolkg	NO2_c_std_umolkg	SiOH4_c_mean_umolkg	SiOH4_c_std_umolkg	PO4_c_mean_umolkg	PO4_c_std_umolkg	NH4_c_mean_umolkg	NH4_c_std_umolkg	TDN_c_mean_umolkg	TDN_c_std_umolkg	TDP_c_mean_umolkg	TDP_c_std_umolkg
2023-08-11	CTD_32	PS138_26-1	Ice_Station01	seawater	CTD	83.853249	34.106321	500	500	AW2	NA	AW2	PS138-26-1-CTD-500-16S	16S	25	98815	PS138-26-1-CTD-500-16S_clip	LMN22	PS138-26-1-CTD-500-16S_clip_R1_001.fastq.gz	PS138-26-1-CTD-500-16S_clip_R2_001.fastq.gz	16	16	PS138_26-1-N16	1.2516	34.919	1.2773	506.386	500.366	296.63	296.01	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-11	CTD_24	PS138_26-1	Ice_Station01	seawater	CTD	83.853249	34.106321	3900	bottom+20	EBBW	NA	EBBW	PS138-26-1-CTD-3900-16S	16S	25	105133	PS138-26-1-CTD-3900-16S_clip	LMN22	PS138-26-1-CTD-3900-16S_clip_R1_001.fastq.gz	PS138-26-1-CTD-3900-16S_clip_R2_001.fastq.gz	12	4	PS138_26-1-N4	-0.91549	34.941	-0.65365	4038.832	3958.053	287.19	291.15	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-11	CTD_26	PS138_26-1	Ice_Station01	seawater	CTD	83.853249	34.106321	3000	3000	EBBW	NA	EBBW	PS138-26-1-CTD-3000-16S	16S	25	106624	PS138-26-1-CTD-3000-16S_clip	LMN22	PS138-26-1-CTD-3000-16S_clip_R1_001.fastq.gz	PS138-26-1-CTD-3000-16S_clip_R2_001.fastq.gz	13	6	PS138_26-1-N6	-0.92031	34.935	-0.7491	3055.604	3001.222	286.62	287.89	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-11	CTD_28	PS138_26-1	Ice_Station01	seawater	CTD	83.853249	34.106321	1500	1500	EBDW	NA	EBDW	PS138-26-1-CTD-1500-16S	16S	25	149289	PS138-26-1-CTD-1500-16S_clip	LMN22	PS138-26-1-CTD-1500-16S_clip_R1_001.fastq.gz	PS138-26-1-CTD-1500-16S_clip_R2_001.fastq.gz	14	10	PS138_26-1-N10	-0.76943	34.919	-0.6855	1827.712	1800.319	288.88	289.67	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-10	CTD_14	PS138_22-1	Ice_Station01	seawater	CTD	83.877061	33.169623	100	100	LHC	NA	LHC	PS138-22-1-CTD-100-16S	16S	25	112916	PS138-22-1-CTD-100-16S_clip	LMN22	PS138-22-1-CTD-100-16S_clip_R1_001.fastq.gz	PS138-22-1-CTD-100-16S_clip_R2_001.fastq.gz	7	3	PS138_22-1-N3	-1.5122	34.409	-1.51	101.319	100.212	339.63	342.44	0.0587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-10	CTD_20	PS138_22-1	Ice_Station01	seawater	CTD	83.877061	33.169623	10	10	ML	PSW	ML	PS138-22-1-CTD-10-16S	16S	25	204517	PS138-22-1-CTD-10-16S_clip	LMN22	PS138-22-1-CTD-10-16S_clip_R1_001.fastq.gz	PS138-22-1-CTD-10-16S_clip_R2_001.fastq.gz	10	21	PS138_22-1-N21	-1.5948	33.294	-1.5947	9.882	9.777	380.1	382.24	0.2547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-10	CTD_22	PS138_22-1	Ice_Station01	seawater	CTD	83.877061	33.169623	2	2	ML	PSW	ML	PS138-22-1-CTD-2-16S	16S	25	367768	PS138-22-1-CTD-2-16S_clip	LMN22	PS138-22-1-CTD-2-16S_clip_R1_001.fastq.gz	PS138-22-1-CTD-2-16S_clip_R2_001.fastq.gz	11	24	PS138_22-1-N24	-1.5403	33.288	-1.5403	2.182	2.159	379.34	381.96	0.1561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-10	ISCA_34	PS138_9-1	Ice_Station01	meltpond	hand_pump	84.073565	31.211554	NA	MP	NA	NA	MP	PS138-9-1-meltpond-4-16S	16S	25	63517	PS138-9-1-meltpond-4-16S_clip	L95YW	PS138-9-1-meltpond-4-16S_clip_R1_001.fastq.gz	PS138-9-1-meltpond-4-16S_clip_R2_001.fastq.gz	249	ISCA ID 4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-10	CTD_18	PS138_22-1	Ice_Station01	seawater	CTD	83.877061	33.169623	30	chl-max	PSW	LHC	PSW	PS138-22-1-CTD-30-16S	16S	25	72310	PS138-22-1-CTD-30-16S_clip	LMN22	PS138-22-1-CTD-30-16S_clip_R1_001.fastq.gz	PS138-22-1-CTD-30-16S_clip_R2_001.fastq.gz	9	14	PS138_22-1-N14	-1.6771	34.324	-1.6765	30.248	29.923	362.76	364.62	1.0077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-10	CTD_16	PS138_22-1	Ice_Station01	seawater	CTD	83.877061	33.169623	50	50	PSW	LHC	PSW	PS138-22-1-CTD-50-16S	16S	25	96981	PS138-22-1-CTD-50-16S_clip	LMN22	PS138-22-1-CTD-50-16S_clip_R1_001.fastq.gz	PS138-22-1-CTD-50-16S_clip_R2_001.fastq.gz	8	9	PS138_22-1-N9	-1.7156	34.373	-1.7147	50.515	49.969	344.94	347.01	0.2564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-08	CTD_386	PS138_207-1	Transect_60E_12	seawater	CTD	85.657678	60.112303	3877	bottom+5	EBBW	NA	EBBW	PS138-207-1-CTD-3873.6-16S	16S	25	139832	PS138-207-1-CTD-3873-6-16S_clip	L95YW	PS138-207-1-CTD-3873-6-16S_clip_R1_001.fastq.gz	PS138-207-1-CTD-3873-6-16S_clip_R2_001.fastq.gz	195	1	PS138_207-1-N1	-0.91362	34.94	-0.66035	3952.077	3873.677	284.53	289.2	-0.0549	303.5	295.033	15.433	0	0.005	0	11.927	0	1.006	0	-0.01	0	16.933	0	0.984	0	15.056	0	0.005	0	11.636	0	0.981	0	-0.01	0	16.52	0	0.96	0
2023-08-08	CTD_384	PS138_206-1	Transect_60E_11	seawater	CTD	85.999172	60.435695	10	10	ML	PSW	ML	PS138-206-1-CTD-10-16S	16S	25	216211	PS138-206-1-CTD-10-16S_clip	L95YW	PS138-206-1-CTD-10-16S_clip_R1_001.fastq.gz	PS138-206-1-CTD-10-16S_clip_R2_001.fastq.gz	194	24	PS138_206-1-N24	-1.7835	33.087	-1.7833	10.094	9.986	371.54	374.29	0.1842	382.6	372.464	0.585	0.001	0.03	0	1.222	0.005	0.174	0.001	0.169	0	4.849	0.008	0.238	0.001	0.572	0.001	0.029	0	1.194	0.005	0.17	0.001	0.165	0	4.737	0.008	0.233	0.001
2023-08-08	CTD_382	PS138_206-1	Transect_60E_11	seawater	CTD	85.999172	60.435695		chl-max	ML	PSW	ML	PS138-206-1-CTD-chlmax-16S	16S	25	143181	PS138-206-1-CTD-chlmax-16S_clip	L95YW	PS138-206-1-CTD-chlmax-16S_clip_R1_001.fastq.gz	PS138-206-1-CTD-chlmax-16S_clip_R2_001.fastq.gz	193	21	PS138_206-1-N21	-1.7873	33.092	-1.787	20.229	20.011	371.99	374.26	0.3252	383.6	373.44	0.884	0.002	0.045	0.001	1.239	0.002	0.194	0	0.182	0.002	5.095	0.013	0.251	0.003	0.864	0.002	0.044	0.001	1.21	0.002	0.19	0	0.178	0.002	4.978	0.013	0.245	0.003
2023-08-08	CTD_388	PS138_207-1	Transect_60E_12	seawater	CTD	85.657678	60.112303	2000	2000	EBDW	NA	EBDW	PS138-207-1-CTD-2000-16S	16S	25	152252	PS138-207-1-CTD-2000-16S_clip	L95YW	PS138-207-1-CTD-2000-16S_clip_R1_001.fastq.gz	PS138-207-1-CTD-2000-16S_clip_R2_001.fastq.gz	196	3	PS138_207-1-N3	-0.80698	34.92	-0.71045	2031.624	2000.157	290.91	292.69	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-08	ICE_4	PS138_9-1	Ice_Station01	under-ice water	hand_pump	84.073565	31.211554	NA	UIW	NA	NA	UIW	PS138-9-1-ICE-UIW-16S	16S	25	43823	PS138-9-1-ICE-UIW-16S_clip	L95YW	PS138-9-1-ICE-UIW-16S_clip_R1_001.fastq.gz	PS138-9-1-ICE-UIW-16S_clip_R2_001.fastq.gz	219	1.5 m below ice	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-08	ICE_6	PS138_9-1	Ice_Station01	ice core	ice_corer	84.073565	31.211554	NA	Ice-BS	NA	NA	Ice-BS	PS138-9-1-ICE-Ice-BS-16S	16S	25	53027	PS138-9-1-ICE-Ice-BS-16S_clip	L95YW	PS138-9-1-ICE-Ice-BS-16S_clip_R1_001.fastq.gz	PS138-9-1-ICE-Ice-BS-16S_clip_R2_001.fastq.gz	220	bottom section	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-08	ICE_8	PS138_9-1	Ice_Station01	ice core	ice_corer	84.073565	31.211554	NA	Ice-TS	NA	NA	Ice-TS	PS138-9-1-ICE-Ice-TS-16S	16S	25	20614	PS138-9-1-ICE-Ice-TS-16S_clip	L95YW	PS138-9-1-ICE-Ice-TS-16S_clip_R1_001.fastq.gz	PS138-9-1-ICE-Ice-TS-16S_clip_R2_001.fastq.gz	221	top section	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-08	ICE_2	PS138_9-1	Ice_Station01	meltpond	hand_pump	84.073565	31.211554	NA	MP	NA	NA	MP	PS138-9-1-ICE-MP-16S	16S	25	85220	PS138-9-1-ICE-MP-16S_clip	L95YW	PS138-9-1-ICE-MP-16S_clip_R1_001.fastq.gz	PS138-9-1-ICE-MP-16S_clip_R2_001.fastq.gz	218	30 cm depth	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-06	CTD_4	PS138_2-1	test station	seawater	CTD	80.948096	15.35065	1000	1000	AIW	NA	AIW	PS138-5-1-CTD-1000-16S	16S	25	275675	PS138-5-1-CTD-1000-16S_clip	LMN22	PS138-5-1-CTD-1000-16S_clip_R1_001.fastq.gz	PS138-5-1-CTD-1000-16S_clip_R2_001.fastq.gz	2	4	PS138_2-1-N4	-0.36411	34.911	-0.3219	1013.229	1000.04	299.46	306.22	-0.0549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-06	CTD_6	PS138_2-1	test station	seawater	CTD	80.948096	15.35065	100	100	AW1	NA	AW1	PS138-5-1-CTD-100-16S	16S	25	246938	PS138-5-1-CTD-100-16S_clip	LMN22	PS138-5-1-CTD-100-16S_clip_R1_001.fastq.gz	PS138-5-1-CTD-100-16S_clip_R2_001.fastq.gz	3	13	PS138_2-1-N13	0.6187	34.609	0.62285	101.269	100.17	311.95	317.25	-0.0268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-06	CTD_2	PS138_2-1	test station	seawater	CTD	80.948096	15.35065	1700	2000	CBDW	EBDW	CBDW	PS138-5-1-CTD-1700-16S	16S	25	239631	PS138-5-1-CTD-1700-16S_clip	LMN22	PS138-5-1-CTD-1700-16S_clip_R1_001.fastq.gz	PS138-5-1-CTD-1700-16S_clip_R2_001.fastq.gz	1	1	PS138_2-1-N1	-0.74347	34.918	-0.66555	1724.933	1699.611	291.84	299.67	-0.0543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-06	CTD_8	PS138_2-1	test station	seawater	CTD	80.948096	15.35065	50	50	LHC	NA	LHC	PS138-5-1-CTD-50-16S	16S	25	114175	PS138-5-1-CTD-50-16S_clip	LMN22	PS138-5-1-CTD-50-16S_clip_R1_001.fastq.gz	PS138-5-1-CTD-50-16S_clip_R2_001.fastq.gz	4	16	PS138_2-1-N16	-1.7269	34.173	-1.726	50.447	49.905	348.41	356.21	0.516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-06	CTD_12	PS138_2-1	test station	seawater	CTD	80.948096	15.35065	2	2	ML	PSW	ML	PS138-5-1-CTD-2-16S	16S	25	171733	PS138-5-1-CTD-2-16S_clip	LMN22	PS138-5-1-CTD-2-16S_clip_R1_001.fastq.gz	PS138-5-1-CTD-2-16S_clip_R2_001.fastq.gz	6	24	PS138_2-1-N24	0.88772	31.866	0.8878	2.11	2.088	379.41	388.6	0.5716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023-08-06	CTD_10	PS138_2-1	test station	seawater	CTD	80.948096	15.35065	25	chl-max	PSW	NA	PSW	PS138-5-1-CTD-25-16S	16S	25	182108	PS138-5-1-CTD-25-16S_clip	LMN22	PS138-5-1-CTD-25-16S_clip_R1_001.fastq.gz	PS138-5-1-CTD-25-16S_clip_R2_001.fastq.gz	5	20	PS138_2-1-N20	-1.3872	33.909	-1.3867	25.026	24.759	372.14	377.71	1.6055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NegCtr	NA	NegCtr	NegCtr	NegCtr	NA	NA	NA	NA	NA	NA	NA	PS138-negative-3-1	16S	25		PS138-negative-3-1_clip		PS138-negative-3-1_clip_R1_001.fastq.gz	PS138-negative-3-1_clip_R2_001.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NegCtr	NA	NegCtr	NegCtr	NegCtr	NA	NA	NA	NA	NA	NA	NA	PS138-negative02-CTD16S	16S	25		PS138-negative02-CTD16S_clip		PS138-negative02-CTD16S_clip_R1_001.fastq.gz	PS138-negative02-CTD16S_clip_R2_001.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NegCtr	NA	NegCtr	NegCtr	NegCtr	NA	NA	NA	NA	NA	NA	NA	PS138-negative01-CTD16S	16S	25		PS138-negative01-CTD16S_clip		PS138-negative01-CTD16S_clip_R1_001.fastq.gz	PS138-negative01-CTD16S_clip_R2_001.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
